"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000229598.1",2.98954513279262,0.812053986774293,1.06487956620793,0.762578241280415,0.445714965140317,0.661240826079474
"ENSG00000067798.16",1647.75649112156,-0.241705497033329,0.317038293014338,-0.762385813824696,0.445829770532708,0.661360664026387
"ENSG00000102125.16",665.721544167784,0.0798338197999836,0.104778151195863,0.761931937992965,0.44610062705156,0.66171195812975
"ENSG00000278861.1",5.69449567946059,0.590429421013617,0.774972386860483,0.761871559586175,0.446136665740257,0.661714914173354
"ENSG00000089505.17",44.3881480974595,-0.240746591102605,0.316028557309987,-0.761787457284947,0.446186867519887,0.66173887501843
"ENSG00000189223.15",4033.18313967919,0.101334027103062,0.133036700319771,0.761699793060808,0.446239198882221,0.661765990346013
"ENSG00000005075.15",1226.29769660471,0.125020136496844,0.164154692226988,0.761599530301398,0.44629905525333,0.661804260158978
"ENSG00000129084.17",444.62947973623,0.15268290477195,0.200493772905548,0.761534398596399,0.446337941007903,0.66181142977034
"ENSG00000100632.11",4556.10478787312,-0.119235194186033,0.156612768357278,-0.761337631897442,0.446455428867035,0.661834163333055
"ENSG00000102098.19",92.8414383093314,0.214908581051985,0.282253175796739,0.761403588977678,0.446416044448277,0.661834163333055
"ENSG00000232725.1",3.68071850323655,0.882950828359551,1.15967468652884,0.761378030077048,0.446431305993526,0.661834163333055
"ENSG00000250829.2",5.51338874370354,0.587602805193063,0.772014443174495,0.761129290245998,0.446579847225147,0.66196811399237
"ENSG00000088356.6",1623.92741530926,-0.0963331187538739,0.126604656635549,-0.760897121116037,0.44671851822379,0.662072679594143
"ENSG00000196968.11",396.255329083951,-0.12489139964188,0.164133232022651,-0.760914764809139,0.446707979060998,0.662072679594143
"ENSG00000114021.12",1798.87222926933,0.069594005110845,0.0915076254024738,0.760526839208785,0.446939732523492,0.662117022898573
"ENSG00000183668.18",4.51128410274763,0.725004383867767,0.953391269362577,0.760447894968132,0.446986903552798,0.662117022898573
"ENSG00000212802.4",188.361588784907,-0.164223805352338,0.2159417808418,-0.760500375203671,0.446955545069658,0.662117022898573
"ENSG00000215835.2",17.7052142143232,-0.323975179612483,0.425846996680465,-0.760778359687666,0.446789462043399,0.662117022898573
"ENSG00000232134.1",2.79554276991278,-0.857310370523361,1.12695592912448,-0.760731052889879,0.446817723213672,0.662117022898573
"ENSG00000280149.1",5.23538680378799,0.598519620499695,0.786855649811477,0.760647293621257,0.446867763653384,0.662117022898573
"ENSG00000284869.2",55.5433789972801,-0.199150696326817,0.26182951387782,-0.760612099748801,0.446888790538638,0.662117022898573
"ENSG00000268189.2",4.6603383314016,0.682786271388748,0.898467410994525,0.759945506129113,0.447287158978296,0.662511295679177
"ENSG00000105976.15",27414.6710302699,-0.114109695886737,0.150183889607826,-0.759799843942721,0.447374236219506,0.662589777883283
"ENSG00000114383.10",1378.65332093364,-0.116274863948284,0.15309132009225,-0.759513105499508,0.447545677379728,0.66279318695157
"ENSG00000100413.17",1583.01925465916,-0.113240555972383,0.149177673126439,-0.759098554087267,0.447793604039074,0.66305930886054
"ENSG00000103245.14",683.369529692734,0.106633487718501,0.140471727811377,0.759109960273903,0.447786781409905,0.66305930886054
"ENSG00000227081.5",80.137544199286,-0.197428817859468,0.260107692721647,-0.759027215972213,0.447836276389228,0.663071978967094
"ENSG00000121895.8",409.360026523331,0.13323288715642,0.175577380835209,0.758827170804356,0.447955949815425,0.663075158206894
"ENSG00000122042.10",920.752138862569,0.0877058799366166,0.115585658855445,0.758795518450126,0.447974886932225,0.663075158206894
"ENSG00000163754.17",2568.91337975579,0.0620952104324037,0.0818254120909584,0.758874399109383,0.447927694692433,0.663075158206894
"ENSG00000231084.2",14.1477703428393,-0.406412753589901,0.535555131515178,-0.758862588880605,0.447934760264277,0.663075158206894
"ENSG00000116652.6",3.89739928983895,0.76850057549321,1.0128779768416,0.758729672343734,0.448014283102372,0.66308297337631
"ENSG00000122367.19",7.82340137132261,0.564218595261119,0.743953229564825,0.758406003010644,0.448207965265492,0.663319120756879
"ENSG00000074695.6",6278.50437860793,0.0870010932054213,0.114777567044604,0.757997363470958,0.448452561100306,0.663630575418422
"ENSG00000213462.5",59.4185604972497,0.242476515305585,0.320073244449989,0.757565711942762,0.4487110133173,0.663962486093265
"ENSG00000025796.14",7176.48200396085,0.0575346522313474,0.0759589476954878,0.757444040193901,0.448783879792829,0.663969208164226
"ENSG00000175895.4",1359.79455191007,0.0803449500004183,0.106070432802394,0.757467918982648,0.448769578793305,0.663969208164226
"ENSG00000232386.9",40.576530439474,-0.222175702959505,0.293406331317268,-0.757228727689795,0.448912842068843,0.664109453375706
"ENSG00000117155.16",2676.11790658255,0.0744737988282418,0.0984108166808728,0.756764361276931,0.449191047745109,0.664419878536829
"ENSG00000207973.1",7.49283401288881,0.504714324212891,0.666894369266511,0.756812993889878,0.449161906968534,0.664419878536829
"ENSG00000114529.12",230.275313238263,0.119848609318985,0.15847750555991,0.756249973114816,0.449499336005392,0.664803712959608
"ENSG00000267342.1",4.14633109932186,0.807039329336188,1.06720566531695,0.75621724618235,0.449518954296932,0.664803712959608
"ENSG00000125457.14",606.035278092338,0.0740272079696963,0.097967160730156,0.755632881651019,0.44986933569702,0.665271278141009
"ENSG00000242697.2",3.53124999763909,-0.680226029778542,0.900302448164484,-0.755552793581059,0.449917368072983,0.665291689429892
"ENSG00000006534.16",1379.47409942759,0.125033806938715,0.165521538536906,0.755392972080404,0.450013228819388,0.665382815924962
"ENSG00000170264.13",438.820868501043,0.0973802021777585,0.128969952654509,0.755061160940528,0.450212285703891,0.665536924574045
"ENSG00000274204.1",4.60811203010791,-0.658099152425229,0.871599096047807,-0.755047997880361,0.450220183386476,0.665536924574045
"ENSG00000279662.1",2.71900376390744,-0.937758027268076,1.24195538463371,-0.755065792918681,0.450209506589691,0.665536924574045
"ENSG00000236617.2",4.14058174243425,-0.704043088899485,0.932735168189047,-0.754815635681907,0.450359610917706,0.665692402296489
"ENSG00000278922.1",41.7253596753868,0.230127969253497,0.305091024302965,0.754292820574664,0.450673412373328,0.666105585010494
"ENSG00000011304.20",24305.504071264,0.100013871712283,0.132638666139291,0.754032550412208,0.450829676570431,0.666235218508432
"ENSG00000255561.7",233.911165132445,-0.126998642003145,0.168419002125809,-0.754063617526228,0.450811022502842,0.666235218508432
"ENSG00000231028.9",11.3963983240879,0.488723958330356,0.648289840787924,0.753866446119789,0.450929420338923,0.666331955729286
"ENSG00000068650.18",2768.74650725396,-0.129604575519835,0.17196699450762,-0.75365959549925,0.451053649283896,0.666414194411388
"ENSG00000238178.7",11.4461006499641,0.523406711227339,0.694454774687932,0.753694452547385,0.451032713717003,0.666414194411388
"ENSG00000198723.11",7.380475401663,0.579795899477627,0.769495115103494,0.753475737659033,0.451164085639117,0.666476033174879
"ENSG00000220205.9",447.92412347127,-0.112300076860941,0.149034113669927,-0.753519272169172,0.451137934745505,0.666476033174879
"ENSG00000241563.3",4.16984213097635,0.721817631218527,0.958477478776881,0.753087732577341,0.451397195627445,0.666769713802631
"ENSG00000251359.4",12.8551058061885,0.466382853746249,0.619572840177943,0.752749028850751,0.451600741493125,0.667019683232797
"ENSG00000145337.5",827.830067109807,-0.0983212154334095,0.130644167892239,-0.752587865342056,0.451697611813708,0.667112065593558
"ENSG00000169230.10",3376.46014544643,0.12462438984237,0.165679602985319,0.752201161741154,0.451930095115708,0.667404705468346
"ENSG00000232677.8",3.6722040062874,0.91625227709607,1.21848544197469,0.751959970577226,0.452075131681382,0.667568170442131
"ENSG00000102780.16",1069.84350070866,0.235942370689256,0.313837800617746,0.751797171101876,0.452173043492318,0.667662027905242
"ENSG00000089876.12",2760.71292291985,-0.0639685955610369,0.0851084837725022,-0.751612444794894,0.452284157180557,0.667673923664082
"ENSG00000170791.18",1908.61638442138,-0.101963133940578,0.135654232642371,-0.751639900609565,0.452267641410775,0.667673923664082
"ENSG00000272529.1",4.1598201231822,0.665730250503378,0.885648209241344,0.751687005694563,0.452239306613618,0.667673923664082
"ENSG00000171681.12",2162.32377292053,-0.113651509956305,0.151256007106295,-0.751385099544754,0.452420927529185,0.66782510423462
"ENSG00000144426.18",424.711365943903,-0.355845150449462,0.473701152299559,-0.751201783491615,0.452531227036406,0.667910757306206
"ENSG00000269894.1",4.45282436048276,-0.623950339348412,0.830633084792847,-0.751174436428836,0.452547682803325,0.667910757306206
"ENSG00000274070.2",521.821837507026,0.110932803488309,0.147746535275295,0.750831843749223,0.452753862480005,0.668164318235488
"ENSG00000122678.17",432.547045649051,-0.097933492776283,0.130461136507022,-0.750671773973176,0.452850214111536,0.668255771123818
"ENSG00000215158.9",93.2296946229356,0.169523068004687,0.225882157878044,0.750493397075719,0.452957599084004,0.66836349041882
"ENSG00000090863.11",8430.23151595807,0.0719979481435437,0.0959582075288766,0.750305263068585,0.453070873528015,0.66847988293407
"ENSG00000224287.2",4.93059612186548,0.783203861074774,1.04453847192622,0.749808534701911,0.453370027769393,0.668768963245745
"ENSG00000272693.4",47.1103892596089,0.230334057295622,0.307160536413371,0.749881674205837,0.453325972567455,0.668768963245745
"ENSG00000281327.2",2.76733885787793,0.883253985580398,1.1779095528401,0.749848732825665,0.453345814338397,0.668768963245745
"ENSG00000152332.16",8633.35612355411,0.0951907938556304,0.126978595027401,0.749660159927653,0.453459407969531,0.668772078067798
"ENSG00000198618.5",979.89634494499,0.119267359004263,0.159096330904448,0.74965499409219,0.453462520021328,0.668772078067798
"ENSG00000260247.1",3.59484796321331,-0.7495834337331,0.999932985040588,-0.749633670403096,0.453475366168734,0.668772078067798
"ENSG00000111834.13",9.18836166246601,-0.515566167632851,0.688073071286532,-0.749289848923844,0.45368252478202,0.669026824860647
"ENSG00000054118.15",6178.54075041648,-0.0647493798570475,0.0864439464560501,-0.749033130850492,0.453837236835401,0.669102672770451
"ENSG00000279520.1",29.1757652140081,-0.273542743451415,0.365191359629785,-0.749039472699248,0.453833414539419,0.669102672770451
"ENSG00000286086.1",15.6495171096144,0.362514580943622,0.483942524806344,0.749086022330207,0.453805359164767,0.669102672770451
"ENSG00000242207.1",72.6573138993266,0.178288347442977,0.238059658007055,0.74892297559166,0.453903631413605,0.669149801286016
"ENSG00000214439.4",17.1811326056528,0.320018472042954,0.427372903022718,0.748803842685232,0.453975443311771,0.669204908320636
"ENSG00000107897.19",4857.42317020598,-0.0654724645944285,0.0874706109900551,-0.748508142944975,0.454153715280143,0.669416927816234
"ENSG00000275734.2",32.0730723585775,-0.260616611874511,0.348224794590701,-0.748414862821115,0.454209960349816,0.669449062664672
"ENSG00000087269.16",2380.5482970015,-0.0920562612596523,0.123039484872064,-0.748184709610674,0.454348752512389,0.669602847575887
"ENSG00000261114.1",3.85596595407086,-0.628643377364601,0.840603658912263,-0.747847538729563,0.454552124031893,0.669851776683894
"ENSG00000249014.2",23.1060565053213,-0.27190254336253,0.363615777340431,-0.747774327481846,0.45459628967219,0.669866071726208
"ENSG00000173113.6",3805.96947561259,-0.122724646360533,0.164134319459135,-0.747708625258523,0.454635927454216,0.669873693124111
"ENSG00000239149.1",3.09757436822206,-0.745378512245544,0.997407339135851,-0.747316049319765,0.454872806887264,0.670062612366296
"ENSG00000259500.1",4.94533384304921,-0.694185712426927,0.928965357099163,-0.747267599509447,0.454902046211838,0.670062612366296
"ENSG00000270091.1",9.54782300989972,-0.438871574594653,0.587217548440924,-0.747374760444178,0.454837376307157,0.670062612366296
"ENSG00000270184.1",10.3086493037549,-0.4502316518618,0.602477387278365,-0.74730049852274,0.454882191634268,0.670062612366296
"ENSG00000168852.13",3.1136104583281,-0.744913981905162,0.997126304835945,-0.747060806933302,0.455026856852816,0.67019566457952
"ENSG00000259687.2",4.91554410027528,-0.690356925391402,0.92419182861411,-0.746984450648779,0.455072946925493,0.670212760206402
"ENSG00000161036.13",1392.76774651378,0.0968505090367268,0.129681517447403,0.746833557650248,0.455164036475015,0.670250676868616
"ENSG00000273024.6",11.1122998578871,-0.410042288050769,0.549045475219412,-0.746827551737689,0.455167662275615,0.670250676868616
"ENSG00000230753.6",15.359441016578,-0.363327982729215,0.486592648445699,-0.746677911986088,0.455258005821073,0.670332924328665
"ENSG00000184178.16",681.539034554429,0.0942306079419889,0.126217241807803,0.746574767379866,0.455320284251772,0.670373838702934
"ENSG00000246922.8",26.7174795977029,-0.322185577054973,0.431597015487402,-0.746496304408245,0.455367663190933,0.670392811829949
"ENSG00000109133.13",3542.24036450276,0.0766703338517768,0.102745754230116,0.746214132411362,0.455538072355037,0.670491327095229
"ENSG00000159267.14",1074.70034507609,-0.0888552031134399,0.119059356230582,-0.746310125693557,0.455480096114747,0.670491327095229
"ENSG00000280182.1",22.2101964867924,0.321913268328297,0.431374422273399,0.746250245046455,0.455516261228869,0.670491327095229
"ENSG00000221983.8",10606.2007617559,0.0978666392929143,0.131163697639421,0.746141204115462,0.455582121009288,0.670505384214487
"ENSG00000224165.6",4.78592620451846,0.738014948151335,0.989238150556441,0.746043758761432,0.455640981695502,0.670541237240386
"ENSG00000172465.14",1087.90849870384,-0.0801787685738715,0.10754215577649,-0.745556642369255,0.455935282611066,0.670771187103828
"ENSG00000206077.11",3.29572275679959,0.873278997222874,1.17126856021319,0.745583913789952,0.455918803222528,0.670771187103828
"ENSG00000245711.2",4.9806804351702,-0.598599843705033,0.802853425537651,-0.745590446106853,0.455914855968261,0.670771187103828
"ENSG00000268655.2",6.60906362698768,0.63443904939296,0.850889111708172,0.745618953942559,0.45589762988938,0.670771187103828
"ENSG00000060491.16",3769.25489324804,-0.0779923774041592,0.10464383374605,-0.745312691748581,0.456082710336016,0.67078290933092
"ENSG00000116678.19",397.189220447396,0.143915039725951,0.193095034728832,0.74530678599817,0.456086279715855,0.67078290933092
"ENSG00000142949.17",12620.7613595652,-0.0924888872084744,0.124066323015156,-0.745479393285283,0.455981963980682,0.67078290933092
"ENSG00000163935.14",2109.60751739986,-0.0738625688722487,0.0991100752509366,-0.745257923427423,0.456115812395423,0.67078290933092
"ENSG00000261136.1",27.5052996535793,-0.293089357314783,0.39327162449522,-0.745259355263618,0.456114946974176,0.67078290933092
"ENSG00000118690.13",92.5638309997099,0.185418948230426,0.24893429415685,0.744850961007388,0.456361823439726,0.671049716801622
"ENSG00000188761.13",466.157283591729,-0.151071523996892,0.202823154333021,-0.744843578109645,0.456366287131294,0.671049716801622
"ENSG00000149532.15",3949.04804788981,-0.0682156171139861,0.0916112197990122,-0.74462077094537,0.456501007636929,0.671159781581162
"ENSG00000165626.17",884.852820391826,0.103947647933921,0.139611661942272,0.744548460263319,0.456544735145325,0.671159781581162
"ENSG00000235350.1",2.40919972462084,-0.970361837007192,1.30323638896242,-0.744578531742619,0.456526550120592,0.671159781581162
"ENSG00000129194.8",32.3294233365048,-0.295951598002597,0.397618532574902,-0.744310372270807,0.456688727670567,0.671320686053936
"ENSG00000117697.15",999.816827836564,-0.07012520000969,0.0942561252971103,-0.74398560081527,0.456885186375003,0.671325418411911
"ENSG00000159079.19",218.894272069293,-0.150720367683479,0.202565803455638,-0.744056326943097,0.45684239912703,0.671325418411911
"ENSG00000162231.14",2299.92643855936,-0.0691275221988595,0.0928900932851397,-0.744186164036486,0.456763857326814,0.671325418411911
"ENSG00000188710.3",6.65641088050637,-0.616499938556085,0.82862853003044,-0.744000376783355,0.456876247158493,0.671325418411911
"ENSG00000233643.2",4.18992200741956,1.16642137754596,1.56732159084229,0.744213175114318,0.456747518584035,0.671325418411911
"ENSG00000255774.2",36.7933399486927,0.299701926916152,0.40284549917706,0.743962455900311,0.456899188863591,0.671325418411911
"ENSG00000270179.1",13.0393249096663,-0.401622778509763,0.539962366319549,-0.743797722880715,0.456998857988945,0.671421105440558
"ENSG00000226711.7",6.02873927077652,0.651027544659958,0.875387253693639,0.743702335067126,0.457056576470388,0.671455148925053
"ENSG00000278867.1",5.80618095146555,-0.632479109834158,0.850695136450538,-0.743485042683011,0.457188073820249,0.671597566530902
"ENSG00000127311.9",260.076560257148,-0.106975015269594,0.144020931379181,-0.742774083219531,0.457618468771772,0.672072882528668
"ENSG00000213658.11",5.42066991890112,0.705669387769426,0.949915291838902,0.742876121515371,0.457556683669426,0.672072882528668
"ENSG00000260646.1",4.88482881670433,0.631871726491715,0.850638134351276,0.742820831767202,0.457590161526027,0.672072882528668
"ENSG00000275557.1",7.58615669990323,0.531619005092587,0.71577110637706,0.742722080223975,0.457649958853001,0.672072882528668
"ENSG00000164764.11",18.8060238914894,-0.343736719342664,0.462924573287816,-0.742532885868109,0.457764534546366,0.672175259651636
"ENSG00000287712.1",3.50954157147069,0.796918187731444,1.07330096404294,0.742492753131975,0.457788840914216,0.672175259651636
"ENSG00000240682.9",597.751241136331,-0.0919317123105145,0.123826915959038,-0.742421077021132,0.457832253310191,0.672188221433515
"ENSG00000136052.9",1948.92171331697,-0.0996204357749853,0.134214800382673,-0.742246276051134,0.457938135495381,0.672292892324815
"ENSG00000280195.1",16.1570223678652,0.348372324404241,0.46942069451904,0.742132437857639,0.458007098087279,0.672343350334166
"ENSG00000071242.12",1277.84073904983,0.118993133317035,0.160410931578327,0.74180189682978,0.458207371159611,0.672586546775787
"ENSG00000038274.17",4651.29887959731,-0.0560469037061526,0.0755863583520654,-0.741494959250423,0.458393387003545,0.672631828642975
"ENSG00000143740.14",1536.9374324045,-0.0677293279036736,0.0913487398816107,-0.741436915182977,0.458428568676237,0.672631828642975
"ENSG00000237575.4",5.40377932494594,-0.652247165638053,0.879710519769202,-0.741433859184922,0.458430421019869,0.672631828642975
"ENSG00000247853.2",2.53611902890791,0.931160607581104,1.25593483017968,0.741408379802547,0.458445865097422,0.672631828642975
"ENSG00000249572.1",12.216862290534,-0.452831145674061,0.610735014338798,-0.74145273325177,0.4584189808776,0.672631828642975
"ENSG00000254595.1",14.0868841411125,-0.385551394650615,0.519936561267051,-0.741535455231408,0.45836884247449,0.672631828642975
"ENSG00000203739.4",37.990266966008,0.228405884827598,0.308095225100986,0.741348343690597,0.458482256551051,0.672634445827765
"ENSG00000240371.1",3.84555466627621,-0.643131547153446,0.867596621664446,-0.741279450719421,0.458524018668944,0.672644941267235
"ENSG00000108055.9",7094.32684387942,-0.0744257978443153,0.100441490659846,-0.740986591849429,0.458701570112312,0.672685583142596
"ENSG00000170919.16",88.5037663112237,-0.176750194173959,0.238552872102193,-0.740926707846307,0.458737880711182,0.672685583142596
"ENSG00000180917.17",88.9980464697207,-0.168351014088222,0.227141149466864,-0.74117355874692,0.458588213309616,0.672685583142596
"ENSG00000228925.1",12.9185645474958,0.411441965572842,0.555301517864064,0.740934343481413,0.458733250762686,0.672685583142596
"ENSG00000286177.1",33.4919186417932,0.274034987656154,0.369786978852852,0.741061755355102,0.458655997084299,0.672685583142596
"ENSG00000286369.1",3.54448109271259,-0.665966439913907,0.898872061491125,-0.74089124408778,0.458759384881411,0.672685583142596
"ENSG00000117245.12",12.3368531423031,0.499687045712011,0.674589332680278,0.740727760586807,0.458858523728286,0.672729446117746
"ENSG00000162409.11",1993.9671079643,0.106062700585947,0.143184970370542,0.740739061589162,0.45885167024467,0.672729446117746
"ENSG00000251143.1",5.70433153020722,-0.619418852765234,0.836372235058797,-0.740601883707544,0.458934865536869,0.672790620498913
"ENSG00000172531.15",12686.0763888082,-0.0853976645028189,0.115392967470325,-0.740059523339501,0.459263877638353,0.67322216802014
"ENSG00000148444.16",159.423292888308,-0.1661703801194,0.22457172087424,-0.739943477622704,0.459334291613955,0.673274607225401
"ENSG00000287408.1",2.54343797716052,-0.939140862231218,1.26940798719767,-0.739825865051041,0.459405662491976,0.673328441007017
"ENSG00000219102.3",2.98207600014829,-0.750696913492182,1.01501779680432,-0.739589902616163,0.459548870387267,0.67348754673857
"ENSG00000102471.14",5704.74534243018,-0.0662862062811691,0.0896464536608047,-0.739418053635186,0.459653182934426,0.67358963006209
"ENSG00000196998.19",352.936359283421,0.131070754816323,0.177284788158475,0.739323188288207,0.459710771997675,0.673623233153409
"ENSG00000168672.4",2776.59925347988,-0.0729006777228724,0.0986146150106835,-0.739248210977396,0.459756290665317,0.673639145523642
"ENSG00000285667.1",10.0131067026165,-0.410492974421662,0.555673450398986,-0.7387305874105,0.460070608362688,0.674048872617006
"ENSG00000076650.7",326.608909364825,-0.107544792272104,0.145593764184368,-0.738663450832401,0.460111384662589,0.674057802992544
"ENSG00000163939.18",2936.73809725199,0.11263100178505,0.152512459647975,0.738503608459414,0.460208475207183,0.674149225514532
"ENSG00000124226.11",3218.1707242828,-0.062342230037078,0.0844356413054634,-0.738340220707771,0.460307731111304,0.674177579177535
"ENSG00000163655.16",8443.00351467119,-0.0499533052815729,0.0676520957851201,-0.738385185290298,0.460280414526173,0.674177579177535
"ENSG00000226900.2",2.96557720675235,0.964093985952772,1.30582879045943,0.738300451787076,0.460331892018166,0.674177579177535
"ENSG00000115541.11",2401.42538131055,-0.249531574842833,0.338167475982845,-0.737893477536826,0.460579182824046,0.674448102452368
"ENSG00000162643.13",6.00410760186582,0.661463138115582,0.896434548825969,0.737882245816919,0.460586008636051,0.674448102452368
"ENSG00000102743.15",1036.74302054252,-0.0914714525658068,0.123989660545923,-0.737734518854719,0.460675791466769,0.674528754177197
"ENSG00000041515.16",7.49185886112008,-0.570303828845064,0.773245470683102,-0.737545644258666,0.460790596518048,0.674646028920887
"ENSG00000117174.11",2002.72253299628,-0.0906378098158264,0.122918862361305,-0.737379179034438,0.460891793574162,0.674743363958075
"ENSG00000072756.17",611.889724554286,-0.0842712428424299,0.11433663700149,-0.737044966971801,0.461095004307227,0.674939185398047
"ENSG00000105401.9",7832.86657357898,-0.088609141354776,0.120215441222805,-0.737086188375329,0.461069937778509,0.674939185398047
"ENSG00000228903.7",2.62961391165859,0.947199929751705,1.28641092685748,0.736312099016122,0.461540784749974,0.675430096618928
"ENSG00000252503.1",3.0770274530576,1.01639931149218,1.38048009862693,0.736265095384657,0.461569383787436,0.675430096618928
"ENSG00000259137.1",2.46186561657789,-0.747875641141992,1.01562592286207,-0.736369192935185,0.461506047677469,0.675430096618928
"ENSG00000279696.1",20.6664503712725,-0.28037727023303,0.380773512404251,-0.73633606618983,0.461526202468384,0.675430096618928
"ENSG00000179528.16",46.682698806599,-0.212593584937746,0.288771179416332,-0.736200840289682,0.461608480960946,0.675436455315588
"ENSG00000162482.5",10.0997777181976,0.40416998214758,0.549123685919761,0.736027223940651,0.461714130215358,0.675489336459594
"ENSG00000165055.15",1609.77005935432,-0.0766175750692006,0.10409506718623,-0.736034637761739,0.461709618470999,0.675489336459594
"ENSG00000146143.19",1214.65695285853,0.0611281000340118,0.0830903911444782,0.735681938573642,0.461924283856686,0.675745926617383
"ENSG00000117450.14",23126.58786649,-0.0776655471693086,0.105645731208243,-0.735150831756928,0.462247639627472,0.676168068322386
"ENSG00000183246.6",3.08213283426605,-0.846457102249706,1.15163051446138,-0.735007532034347,0.462334906973008,0.676244826303988
"ENSG00000142330.20",1031.29661579709,-0.0944000863935677,0.128460238314995,-0.73485840935536,0.462425730170077,0.676275883490265
"ENSG00000214810.4",3.37709790797347,-0.731089618527527,0.994866296229012,-0.734862183289034,0.462423431532265,0.676275883490265
"ENSG00000175220.12",3659.775585438,0.0629467969623968,0.0857335414763524,0.734214356230218,0.462818105166377,0.676798788053097
"ENSG00000257242.8",9.32346294160284,-0.469790415390183,0.639981464680495,-0.734068783733794,0.462906817678836,0.676854237351944
"ENSG00000286207.1",12.8866787344318,-0.43210217179885,0.588664705071799,-0.734037845442333,0.462925672829769,0.676854237351944
"ENSG00000179935.10",3.22672263375256,-0.776808104298504,1.05858675922109,-0.733816191759359,0.463060770822786,0.676949916638711
"ENSG00000278949.1",4.34460125612044,0.687759382007065,0.937210561879604,0.733836567769513,0.463048350720581,0.676949916638711
"ENSG00000183726.11",2067.49796141711,0.0744398891081391,0.101465637114258,0.733646298641126,0.463164335612016,0.6769703572947
"ENSG00000232176.1",8.31535655978911,-0.469034221633932,0.639340590646179,-0.733621841779013,0.463179245282204,0.6769703572947
"ENSG00000285646.2",16.7638839480917,-0.319729517040734,0.435810266061174,-0.733643839853589,0.463165834553918,0.6769703572947
"ENSG00000047230.15",1110.48924369823,-0.076599137989737,0.104481844809757,-0.733133475286648,0.463477024812264,0.677012374772275
"ENSG00000105402.8",614.097085012288,0.103092891609215,0.140589016328416,0.733292644770982,0.463379960135711,0.677012374772275
"ENSG00000147533.17",484.818817924764,0.0801876358860688,0.109394610174621,0.733012675469744,0.463550698472962,0.677012374772275
"ENSG00000159082.17",637.859754556592,-0.126833727023068,0.172978902459475,-0.733232349261685,0.463416728188258,0.677012374772275
"ENSG00000175634.15",1430.64376484756,-0.0946637209816075,0.129128691911282,-0.733095949323533,0.463499910531451,0.677012374772275
"ENSG00000199325.1",2.73402184704992,-0.855124484812377,1.1659778319556,-0.733396863453353,0.463316411674114,0.677012374772275
"ENSG00000205339.10",15023.5812761634,-0.0808047451997036,0.110246467309019,-0.732946344423076,0.46359115537375,0.677012374772275
"ENSG00000224819.2",2.96962878253327,1.20403441493226,1.64219625545394,0.733185458762012,0.463445323022716,0.677012374772275
"ENSG00000243629.2",3.93669452523683,0.606416191257988,0.827151967419929,0.73313757948196,0.463474521851106,0.677012374772275
"ENSG00000271926.1",3.23178237128793,-0.847354470181601,1.15602010979024,-0.732992845890333,0.463562792804275,0.677012374772275
"ENSG00000286360.1",8.27029740733473,-0.434525304308373,0.592635595143307,-0.733208244441171,0.46343142770307,0.677012374772275
"ENSG00000162526.7",2.67373042074634,0.852033176577259,1.16270288453088,0.73280387269447,0.463678058957284,0.677088411261741
"ENSG00000078674.17",5254.94791489965,-0.0961969050869588,0.131320853653171,-0.732533351793637,0.463843093757319,0.677238960787517
"ENSG00000279518.1",6.86164600392502,-0.554480059019591,0.756948029214896,-0.732520645564922,0.463850846161938,0.677238960787517
"ENSG00000174332.5",5.30307361282618,0.960628951323519,1.31176845507122,0.732315941589983,0.463975751390595,0.67737044272723
"ENSG00000225213.2",2.93623225423684,0.812358311354649,1.10957332334528,0.732135762696107,0.46408570752517,0.67742920101083
"ENSG00000256167.1",2.92666430016933,0.931591101838206,1.27237478051965,0.732167216846073,0.464066511242023,0.67742920101083
"ENSG00000121741.16",2278.37168184268,-0.0917638016809582,0.125360497438558,-0.731999342344133,0.464168969181794,0.67744898137849
"ENSG00000182944.17",13985.3082121886,-0.0714088008579097,0.097548887197601,-0.732030911980161,0.464149700494708,0.67744898137849
"ENSG00000282855.1",4.1459193591314,0.783025391614028,1.07036336604382,0.731551000767313,0.464442664793522,0.677797539640103
"ENSG00000276840.1",3.71622538086621,-0.771186760946433,1.05442191028671,-0.731383475080424,0.464544955945757,0.677895920396556
"ENSG00000064687.12",619.426885948662,0.0786510156110348,0.107582435719437,0.731076732787013,0.464732285216207,0.6779829585145
"ENSG00000162616.9",706.414216132668,-0.126388655307258,0.172898993670471,-0.730997055703765,0.464780951340273,0.6779829585145
"ENSG00000198815.9",2576.38185518913,0.0641838689914939,0.0878093353629376,0.73094584677365,0.464812230840845,0.6779829585145
"ENSG00000204149.12",22.0344231062941,-0.301054344892132,0.411869746282764,-0.730945517628398,0.464812431893532,0.6779829585145
"ENSG00000214546.4",4.60074349867753,-0.808680452428431,1.10596545912453,-0.731198651600361,0.464657823669284,0.6779829585145
"ENSG00000280160.1",5.65596682715981,0.6313097588089,0.863692049057267,0.730943117396976,0.464813898034869,0.6779829585145
"ENSG00000112367.10",865.389922752145,-0.0828310821308178,0.113338054104011,-0.730832047414571,0.464881746094831,0.678031038353529
"ENSG00000187492.9",3.2274802785795,1.04208712071706,1.42612875819419,0.730710403762268,0.464956059491669,0.678088539977496
"ENSG00000265478.2",2.82383167322952,1.02355993154581,1.40155443180979,0.730303374820852,0.465204765815624,0.678400347268342
